,id,dataset,image_file,reference
828,0538_ck035_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0538_ck035_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
829,0173_HVS018_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0173_HVS018_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
830,254_REPS029_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/254_REPS029_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
831,0353_ck019_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0353_ck019_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
832,0173_N5_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0173_N5_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
833,0368_ck020_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0368_ck020_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
834,0330_ck017_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0330_ck017_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
835,0264_ck009_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0264_ck009_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
836,0623_ck049_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0623_ck049_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
837,0218_ck005_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0218_ck005_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
838,0003_CK015_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0003_CK015_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
839,0399_ck023_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0399_ck023_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
840,0057_N11_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0057_N11_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
841,96_REPS012_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/96_REPS012_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
842,0224_ck005_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0224_ck005_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
843,0258_ck009_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0258_ck009_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
844,195_REPS022_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/195_REPS022_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
845,0198_HVS021_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0198_HVS021_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
846,0129_N24_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0129_N24_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
847,0104_HVS013_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0104_HVS013_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
848,71_REPS008_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/71_REPS008_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
849,0167_N28_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0167_N28_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
850,0054_HVS008_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0054_HVS008_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
851,113_REPS014_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/113_REPS014_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
852,20_REPS002_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/20_REPS002_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
853,0123_N24_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0123_N24_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
854,232_REPS025_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/232_REPS025_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
855,0023_N02_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0023_N02_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
856,0088_N21_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0088_N21_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
857,0058_HVS009_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0058_HVS009_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
858,0347_ck018_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0347_ck018_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
859,0045_N10_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0045_N10_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
860,177_REPS020_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/177_REPS020_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
861,0446_ck027_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0446_ck027_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
862,283_REPS031_OS_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/283_REPS031_OS_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
863,0707_ck056_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0707_ck056_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
864,242_REPS026_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/242_REPS026_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
865,0533_ck034_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0533_ck034_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
866,137_REPS016_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/137_REPS016_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
867,0078_N16_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0078_N16_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
868,0616_ck047_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0616_ck047_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
869,263_REPS029_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/263_REPS029_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
870,220_REPS024_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/220_REPS024_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
871,0490_ck031_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0490_ck031_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
872,0067_HVS010_OD_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0067_HVS010_OD_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
873,0256_ck009_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0256_ck009_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
874,0427_ck026_OD_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0427_ck026_OD_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
875,0255_ck009_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0255_ck009_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
876,168_REPS019_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/168_REPS019_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
877,183_REPS021_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/183_REPS021_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
878,0615_ck047_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0615_ck047_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
879,17_REPS002_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/17_REPS002_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
880,0445_ck027_OS_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0445_ck027_OS_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
881,0688_ck054_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0688_ck054_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
882,4_REPS001_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/4_REPS001_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
883,227_REPS024_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/227_REPS024_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
884,0025_HVS005_OD_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0025_HVS005_OD_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
885,0250_ck008_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0250_ck008_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
886,0026_HVS005_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0026_HVS005_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
887,0632_ck050_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0632_ck050_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
888,8_REPS001_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/8_REPS001_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
889,0528_ck034_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0528_ck034_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
890,0030_HVS005_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0030_HVS005_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
891,0059_N11_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0059_N11_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
892,0612_ck047_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0612_ck047_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
893,0009_CK015_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0009_CK015_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
894,0063_N15_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0063_N15_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
895,0629_ck049_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0629_ck049_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
896,0027_HVS005_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0027_HVS005_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
897,0359_ck019_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0359_ck019_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
898,0389_ck022_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0389_ck022_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
899,288_REPS031_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/288_REPS031_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
900,0439_ck027_OD_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0439_ck027_OD_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
901,0053_N11_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0053_N11_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
902,0426_ck025_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0426_ck025_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
903,0320_ck014_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0320_ck014_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
904,0069_N15_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0069_N15_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
905,173_REPS020_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/173_REPS020_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
906,0060_HVS009_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0060_HVS009_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
907,63_REPS007_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/63_REPS007_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
908,0419_ck025_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0419_ck025_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
909,0071_HVS010_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0071_HVS010_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
910,0340_ck018_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0340_ck018_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
911,0425_ck025_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0425_ck025_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
912,0072_HVS010_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0072_HVS010_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
913,241_REPS026_OS_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/241_REPS026_OS_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
914,0020_N02_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0020_N02_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
915,326_REPS036_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/326_REPS036_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
916,77_REPS010_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/77_REPS010_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
917,0611_ck047_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0611_ck047_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
918,0198_ck003_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0198_ck003_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
919,0164_N28_OS_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0164_N28_OS_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
920,0497_ck031_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0497_ck031_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
921,231_REPS025_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/231_REPS025_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
922,0516_ck033_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0516_ck033_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
923,0081_N16_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0081_N16_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
924,0195_ck003_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0195_ck003_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
925,0526_ck034_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0526_ck034_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
926,0411_ck024_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0411_ck024_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
927,0041_N10_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0041_N10_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
928,58_REPS005_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/58_REPS005_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
929,0103_HVS013_OD_Scan_0,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0103_HVS013_OD_Scan_0.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
930,0627_ck049_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0627_ck049_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
931,0076_N16_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0076_N16_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
932,0334_ck017_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0334_ck017_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
933,0357_ck019_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0357_ck019_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
934,0681_ck054_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0681_ck054_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
935,72_REPS008_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/72_REPS008_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
936,0387_ck022_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0387_ck022_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
937,304_REPS033_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/304_REPS033_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
938,0663_ck052_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0663_ck052_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
939,0053_HVS008_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0053_HVS008_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
940,0106_HVS013_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0106_HVS013_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
941,0480_ck030_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0480_ck030_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
942,0246_ck008_OD_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0246_ck008_OD_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
943,0712_ck056_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0712_ck056_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
944,0105_HVS013_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0105_HVS013_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
945,0606_ck046_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0606_ck046_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
946,0206_ck004_OD_Scan_1,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0206_ck004_OD_Scan_1.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
947,0605_ck046_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0605_ck046_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
948,0417_ck025_OD_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0417_ck025_OD_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
949,196_REPS022_OD_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/196_REPS022_OD_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
950,0711_ck056_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0711_ck056_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
951,0510_ck032_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0510_ck032_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
952,95_REPS012_OS_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/95_REPS012_OS_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
953,0245_ck008_OD_Scan_4,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0245_ck008_OD_Scan_4.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
954,117_REPS014_OS_Scan_2,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/117_REPS014_OS_Scan_2.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
955,0544_ck035_OS_Scan_3,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0544_ck035_OS_Scan_3.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
956,0174_HVS018_OS_Scan_5,oct,/home/ipilab/simplemind-applications/oct_quick_start/galo_nifti/0174_HVS018_OS_Scan_5.png_0000.nii.gz,/home/ipilab/simplemind-applications/oct_quick_start/segmentations
